experiment,method,model,trial,regret_mean,nregret_mean,n_tasks
tfidf_meta,hist_gbrt,hist_gbrt,90,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,91,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,92,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,93,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,94,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,95,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,96,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,97,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,98,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,99,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,100,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,101,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,102,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,103,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,104,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,105,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,106,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,107,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,108,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,109,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,110,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,111,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,112,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,113,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,114,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,115,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,116,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,117,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,118,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,119,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,120,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,121,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,122,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,123,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,124,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,125,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,126,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,127,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,128,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,129,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,130,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,131,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,132,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,133,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,134,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,135,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,136,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,137,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,138,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,139,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,140,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,141,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,142,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,143,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,144,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,145,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,146,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,147,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,148,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,149,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,150,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,151,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,152,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,153,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,154,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,155,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,156,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,157,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,158,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,159,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,160,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,161,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,162,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,163,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,164,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,165,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,166,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,167,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,168,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,169,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,170,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,171,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,172,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,173,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,174,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,175,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,176,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,177,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,178,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,179,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,180,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,181,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,182,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,183,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,184,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,185,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,186,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,187,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,188,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,189,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,190,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,191,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,192,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,193,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,194,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,195,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,196,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,197,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,198,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,199,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,200,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,201,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,202,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,203,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,204,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,205,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,206,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,207,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,208,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,209,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,210,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,211,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,212,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,213,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,214,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,215,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,216,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,217,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,218,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,219,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,220,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,221,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,222,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,223,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,224,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,225,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,226,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,227,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,228,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,229,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,230,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,231,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,232,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,233,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,234,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,235,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,236,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,237,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,238,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,239,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,240,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,241,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,242,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,243,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,244,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,245,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,246,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,247,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,248,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,249,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,250,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,251,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,252,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,253,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,254,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,255,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,256,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,257,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,258,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,259,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,260,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,261,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,262,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,263,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,264,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,265,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,266,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,267,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,268,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,269,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,270,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,271,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,272,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,273,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,274,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,275,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,276,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,277,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,278,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,279,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,280,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,281,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,282,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,283,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,284,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,285,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,286,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,287,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,288,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,289,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,290,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,291,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,292,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,293,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,294,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,295,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,296,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,297,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,298,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,299,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,300,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,301,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,302,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,303,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,304,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,305,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,306,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,307,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,308,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,309,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,310,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,311,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,312,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,313,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,314,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,315,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,316,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,317,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,318,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,319,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,320,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,321,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,322,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,323,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,324,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,325,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,326,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,327,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,328,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,329,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,330,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,331,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,332,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,333,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,334,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,335,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,336,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,337,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,338,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,339,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,340,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,341,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,342,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,343,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,344,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,345,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,346,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,347,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,348,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,349,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,350,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,351,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,352,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,353,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,354,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,355,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,356,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,357,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,358,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,359,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,360,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,361,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,362,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,363,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,364,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,365,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,366,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,367,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,368,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,369,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,370,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,371,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,372,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,373,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,374,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,375,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,376,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,377,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,378,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,379,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,380,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,381,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,382,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,383,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,384,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,385,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,386,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,387,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,388,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,389,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,390,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,391,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,392,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,393,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,394,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,395,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,396,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,397,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,398,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,399,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,400,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,401,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,402,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,403,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,404,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,405,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,406,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,407,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,408,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,409,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,410,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,411,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,412,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,413,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,414,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,415,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,416,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,417,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,418,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,419,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,420,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,421,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,422,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,423,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,424,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,425,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,426,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,427,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,428,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,429,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,430,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,431,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,432,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,433,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,434,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,435,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,436,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,437,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,438,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,439,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,440,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,441,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,442,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,443,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,444,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,445,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,446,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,447,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,448,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,449,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,450,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,451,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,452,0.0,0.0,72
tfidf_meta,global_default,,1,0.0360121257091275,0.09458661864357781,72
tfidf_meta,global_default,,2,0.017112565193282483,0.05234838578932467,72
tfidf_meta,global_default,,3,0.008998916769875498,0.02573861199201796,72
tfidf_meta,global_default,,4,0.00664143203001943,0.020464836154834642,72
tfidf_meta,global_default,,5,0.004863231875964684,0.015769144775834562,72
tfidf_meta,global_default,,6,0.0038461413367545175,0.01336811707245806,72
tfidf_meta,global_default,,7,0.0033402625235658314,0.012237955707910147,72
tfidf_meta,global_default,,8,0.0026092634830223163,0.010598929794926017,72
tfidf_meta,global_default,,9,0.0020774511168698043,0.0060952317957620504,72
tfidf_meta,global_default,,10,0.0020774511168698043,0.0060952317957620504,72
tfidf_meta,global_default,,11,0.001538764005760068,0.004482674564570527,72
tfidf_meta,global_default,,12,0.0013033405618706304,0.003814649665661677,72
tfidf_meta,global_default,,13,0.0011955979334777368,0.0032388781318063004,72
tfidf_meta,global_default,,14,0.0010206012967441406,0.0028803090835914703,72
tfidf_meta,global_default,,15,0.0008159374222378122,0.002113629757440213,72
tfidf_meta,global_default,,16,0.0007930441342129468,0.0020582745480345888,72
tfidf_meta,global_default,,17,0.0007766209559684489,0.0020325433137353883,72
tfidf_meta,global_default,,18,0.0007671904004128935,0.0019857715685053113,72
tfidf_meta,global_default,,19,0.0006928859902883987,0.0016777483271361226,72
tfidf_meta,global_default,,20,0.0006834702133014468,0.0016671521138668507,72
tfidf_meta,global_default,,21,0.0006421624581779016,0.0015930485831869212,72
tfidf_meta,global_default,,22,0.000618339321147217,0.0014595019264839865,72
tfidf_meta,global_default,,23,0.0004904458026286964,0.0011034221982069408,72
tfidf_meta,global_default,,24,0.0004904458026286964,0.0011034221982069408,72
